id,kode_pohon,nama_latin,nama_lokal,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,chart_link
87,MD0083,Durio sp.,Durian,Pohon Muda,icon/young_tree.svg,-,28,25,Hutan Desa Muara Dua,gambut,-,1.0372569,101.9902424,6.208003534,0.05,-,-,-,Indra Bakti Hamid,2021-09-21 15:36:00.000+07:00," Rp50,000 ",1506.77,-,Chave (2005),media/MD87.jpg,media/1632208040616.jpg,media/1632208068744.jpg,media/1632208090757.jpg,adopsipohonriau/87
88,MD0081,-,Tempurung,Pohon Muda,icon/young_tree.svg,-,16,15,Hutan Desa Muara Dua,gambut,-,1.0372389,101.9901388,6.399044395,0.05,-,-,-,Indra Bakti Hamid,2021-09-21 15:41:00.000+07:00," Rp50,000 ",287.39,-,Brown (1997),media/MD88.jpg,media/1632208513283.jpg,media/1632208534810.jpg,media/1632208552482.jpg,adopsipohonriau/88
89,MD0080,Eugenia sp.,Jambu Jambu,Pohon Muda,icon/young_tree.svg,-,15,17,Hutan Desa Muara Dua,gambut,-,1.0372845,101.9900172,8.015509925,0.05,-,-,-,Margono,2021-09-21 15:45:00.000+07:00," Rp50,000 ",351.65,-,Chave (2005),media/MD89.jpg,media/1632208746497.jpg,media/1632208784946.jpg,media/1632208800012.jpg,adopsipohonriau/89
90,MD0082,Shorea sp.,Meranti Batu,Pohon Muda,icon/young_tree.svg,-,16,17,Hutan Desa Muara Dua,gambut,-,1.0372296,101.9901286,6.087052183,0.05,-,-,-,Margono,2021-09-21 15:53:00.000+07:00," Rp50,000 ",337.34,-,Chave (2005),media/MD90.jpg,media/1632209136615.jpg,media/1632209165655.jpg,media/1632209185560.jpg,adopsipohonriau/90
91,MD0087,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,16,18,Hutan Desa Muara Dua,gambut,-,1.0372207,101.9900035,8.633410969,0.05,-,-,-,Indra Bakti Hamid,2021-09-21 16:00:00.000+07:00," Rp50,000 ",353.05,-,Chave (2005),media/MD91.jpg,media/1632209822678.jpg,media/1632209844083.jpg,media/1632209863881.jpg,adopsipohonriau/91
92,MD0090,Polyalthia lateriflora,Pisang Pisang,Pohon Muda,icon/young_tree.svg,-,25,16,Hutan Desa Muara Dua,gambut,-,1.0372659,101.9900996,14.80451197,0.05,-,-,-,Indra Bakti Hamid,2021-09-21 16:05:00.000+07:00," Rp50,000 ",699.05,-,Chave (2005),media/MD92.jpg,media/1632210143987.jpg,media/1632210176134.jpg,media/1632210327112.jpg,adopsipohonriau/92
93,MD0088,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,15,15,Hutan Desa Muara Dua,gambut,-,1.0371993,101.9903479,-129.3471328,0.05,-,-,-,Margono,2021-09-21 16:11:00.000+07:00," Rp50,000 ",260.52,-,Chave (2005),media/MD93.jpg,media/1632212493635.jpg,media/1632212525795.jpg,media/1632212545897.jpg,adopsipohonriau/93
94,MD0101,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,22,12,Hutan Desa Muara Dua,gambut,-,1.0405202,101.9753648,13.18299117,0.05,-,-,-,Sutarno,2021-09-29 10:49:00.000+07:00," Rp50,000 ",442.53,-,Chave (2005),media/MD94.jpg,media/1632212837460.jpg,media/1632212863128.jpg,media/1632212894299.jpg,adopsipohonriau/94
95,MD0102,Koompassia malaccensis ,Kempas,Pohon Muda,icon/young_tree.svg,-,36,30,Hutan Desa Muara Dua,gambut,-,1.0405337,101.9754237,-24.35817184,0.05,-,-,-,Sutarno,2021-09-29 11:03:00.000+07:00," Rp50,000 ",2236.15,-,Chave (2005),media/MD95.jpg,media/1632212207461.jpg,media/1632212234002.jpg,media/1632212275266.jpg,adopsipohonriau/95
96,MD0104,Eugenia sp.,Jambu Jambu,Pohon Muda,icon/young_tree.svg,-,28,26,Hutan Desa Muara Dua,gambut,-,1.0399192,101.9753535,35.72194531,0.05,-,-,-,Sutarno,2021-10-02 10:28:00.000+07:00," Rp50,000 ",1800.23,-,Chave (2005),media/MD96.jpg,media/1632213346955.jpg,media/1632213372657.jpg,media/1632213392008.jpg,adopsipohonriau/96
97,MD0103,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,10,23,Hutan Desa Muara Dua,gambut,-,1.0399414,101.9752997,7.619091126,0.05,-,-,-,Roni,2021-10-02 10:39:00.000+07:00," Rp50,000 ",181.03,-,Chave (2005),media/MD97.jpg,media/1632213633718.jpg,media/1632213663905.jpg,media/1632213682563.jpg,adopsipohonriau/97
98,MD0106,Koompassia malaccensis ,Kempas,Pohon Muda,icon/young_tree.svg,-,13,23,Hutan Desa Muara Dua,gambut,-,1.0398006,101.9752632,15.04548195,0.05,-,-,-,Roni Kurniawan,2021-10-02 10:51:00.000+07:00," Rp50,000 ",427.94,-,Chave (2005),media/MD98.jpg,media/1632213879275.jpg,media/1632213909968.jpg,media/1632213926260.jpg,adopsipohonriau/98
99,MD0107,Nephelium lappaceum,Rambutan,Pohon Muda,icon/young_tree.svg,Least Concern,12,20,Hutan Desa Muara Dua,gambut,-,1.0396835,101.9751572,36.5895752,0.05,-,-,-,Roni Kurniawan,2021-10-02 10:59:00.000+07:00," Rp50,000 ",272.58,-,Chave (2005),media/MD99.jpg,media/1632214132359.jpg,media/1632214156941.jpg,media/1632214397859.jpg,adopsipohonriau/99
100,MD0122,Shorea conica,Meranti Kunyit,Pohon Tua,icon/mature_tree.svg,-,50,31,Hutan Desa Muara Dua,gambut,-,1.0398253,101.975504,38.8838195,0.05,-,-,-,Roni Kurniawan,2021-10-02 11:52:00.000+07:00," Rp200,000 ",5606.09,-,Chave (2005),media/MD100.jpg,media/1632214710314.jpg,media/1632214733280.jpg,media/1632214809117.jpg,adopsipohonriau/100
101,MD0128,Shorea sp.,Meranti Batu,Pohon Muda,icon/young_tree.svg,-,19,15,Hutan Desa Muara Dua,gambut,-,1.0399967,101.9757686,44.38215053,0.05,-,-,-,Roni Kurniawan,2021-10-02 12:05:00.000+07:00," Rp50,000 ",443.92,-,Chave (2005),media/MD101.jpg,media/1632215074062.jpg,media/1632215092422.jpg,media/1632215105826.jpg,adopsipohonriau/101
102,MD0124,Nephelium lappaceum,Rambutan,Pohon Muda,icon/young_tree.svg,Least Concern,14,10,Hutan Desa Muara Dua,gambut,-,1.0400186,101.9755725,29.15311183,0.05,-,-,-,Sutarno,2021-10-02 11:58:00.000+07:00," Rp50,000 ",187.23,-,Chave (2005),media/MD102.jpg,media/1632215308841.jpg,media/1632215327579.jpg,media/1632215455518.jpg,adopsipohonriau/102
103,MD0126,Nephelium lappaceum,Rambutan,Pohon Muda,icon/young_tree.svg,Least Concern,16,15,Hutan Desa Muara Dua,gambut,-,1.0399914,101.975797,47.01584207,0.05,-,-,-,Roni Kurniawan,2021-10-02 12:13:00.000+07:00," Rp50,000 ",360.94,-,Chave (2005),media/MD103.jpg,media/1632887277972.jpg,media/1632887317390.jpg,media/1632887340390.jpg,adopsipohonriau/103
104,MD0129,Polyalthia lateriflora,Pisang Pisang Putih,Pohon Muda,icon/young_tree.svg,-,31,30,Hutan Desa Muara Dua,gambut,-,1.0400438,101.975634,30.40677573,0.05,-,-,-,Sutarno,2021-10-02 12:07:00.000+07:00," Rp50,000 ",1964.79,-,Chave (2005),media/MD104.jpg,media/1632888104720.jpg,media/1632888147092.jpg,media/1632888172168.jpg,adopsipohonriau/104
105,MD0127,Polyalthia lateriflora,Pisang Pisang,Pohon Tua,icon/mature_tree.svg,-,40,34,Hutan Desa Muara Dua,gambut,-,1.0400602,101.9755168,12.91200754,0.05,-,-,-,Roni Kurniawan,2021-10-02 12:21:00.000+07:00," Rp200,000 ",3651.35,-,Chave (2005),media/MD105.jpg,media/1633145259821.jpg,media/1633145278833.jpg,media/1633145303790.jpg,adopsipohonriau/105
106,MD0138,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,11,9,Hutan Desa Muara Dua,gambut,-,1.0401409,101.9755294,47.48989301,0.05,-,-,-,Roni Kurniawan,2021-10-02 12:34:00.000+07:00," Rp50,000 ",111.37,-,Chave (2005),media/MD106.jpg,media/1633145839289.jpg,media/1633145945434.jpg,media/1633145964615.jpg,adopsipohonriau/106
107,MD0130,Polyalthia lateriflora,Pisang Pisang Putih,Pohon Muda,icon/young_tree.svg,-,31,30,Hutan Desa Muara Dua,gambut,-,1.0400517,101.975655,30.40677573,0.05,-,-,-,Sutarno,2021-10-02 12:11:00.000+07:00," Rp50,000 ",1531.79,-,Chave (2005),media/MD107.jpg,media/1633146582104.jpg,media/1633146656403.jpg,media/1633146678057.jpg,adopsipohonriau/107
108,MD0105,Polyalthia lateriflora,Pisang Pisang,Pohon Muda,icon/young_tree.svg,-,31,29,Hutan Desa Muara Dua,gambut,-,1.0399751,101.9752903,29.29685234,0.05,-,-,-,Sutarno,2021-10-02 10:21:00.000+07:00," Rp50,000 ",1900.85,-,Chave (2005),media/MD108.jpg,media/1633147092377.jpg,media/1633147111657.jpg,media/1633147136277.jpg,adopsipohonriau/108
109,MD0114,Nephelium lappaceum,Rambutan,Pohon Muda,icon/young_tree.svg,Least Concern,16,14,Hutan Desa Muara Dua,gambut,-,1.0398943,101.9754921,17.47518031,0.05,-,-,-,Sutarno,2021-10-02 10:37:00.000+07:00," Rp50,000 ",337.44,-,Chave (2005),media/MD109.jpg,media/1633150298182.jpg,media/1633150133406.jpg,media/1633150320729.jpg,adopsipohonriau/109
110,MD0116,Litsea sp.,Medang,Pohon Muda,icon/young_tree.svg,-,12,15,Hutan Desa Muara Dua,gambut,-,1.0399566,101.975565,51.89755714,0.05,-,-,-,Sutarno,2021-10-02 10:49:00.000+07:00," Rp50,000 ",142.03,-,Chave (2005),media/MD110.jpg,media/1633151021835.jpg,media/1633151082034.jpg,media/1633151141904.jpg,adopsipohonriau/110
111,MD0117,Nephelium lappaceum,Rambutan,Pohon Muda,icon/young_tree.svg,Least Concern,23,30,Hutan Desa Muara Dua,gambut,-,1.039987,101.9754528,22.47116191,0.05,-,-,-,Sutarno,2021-10-02 10:55:00.000+07:00," Rp50,000 ",1441.76,-,Chave (2005),media/MD111.jpg,media/1633150627907.jpg,media/1633150647146.jpg,media/1633150665851.jpg,adopsipohonriau/111
112,MD0118,Eugenia sp.,Jambu Jambu,Pohon Muda,icon/young_tree.svg,-,12,24,Hutan Desa Muara Dua,gambut,-,1.0398708,101.9754182,101.8131846,0.05,-,-,-,Sutarno,2021-10-02 10:58:00.000+07:00," Rp50,000 ",318.5,-,Chave (2005),media/MD112.jpg,media/1633151496404.jpg,media/1633151563715.jpg,media/1633151582136.jpg,adopsipohonriau/112
113,MD0119,Eugenia sp.,Jambu Jambu,Pohon Muda,icon/young_tree.svg,-,14,20,Hutan Desa Muara Dua,gambut,-,1.0398951,101.9753489,93.75015092,0.05,-,-,-,Sutarno,2021-10-02 11:02:00.000+07:00," Rp50,000 ",205,-,Chave (2005),media/MD113.jpg,media/1633151179940.jpg,media/1633151200688.jpg,media/1633151221200.jpg,adopsipohonriau/113
114,MD0120,Palaquium spp.,Balem,Pohon Muda,icon/young_tree.svg,-,26,35,Hutan Desa Muara Dua,gambut,-,1.0399813,101.9755188,29.23464916,0.05,-,-,-,Sutarno,2021-10-02 11:46:00.000+07:00," Rp50,000 ",1742.96,-,Chave (2005),media/MD114.jpg,media/1633151911039.jpg,media/1633151949835.jpg,media/1633152056702.jpg,adopsipohonriau/114
115,MD0121,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,14,30,Hutan Desa Muara Dua,gambut,-,1.0400136,101.9754506,27.63738596,0.05,-,-,-,Sutarno,2021-10-02 11:49:00.000+07:00," Rp50,000 ",452.49,-,Chave (2005),media/MD115.jpg,media/1633152660328.jpg,media/1633152720848.jpg,media/1633152836669.jpg,adopsipohonriau/115
116,MD0123,Eugenia sp.,Jambu Jambu,Pohon Muda,icon/young_tree.svg,-,12,9,Hutan Desa Muara Dua,gambut,-,1.0400079,101.9756667,18.61404792,0.05,-,-,-,Sutarno,2021-10-02 11:53:00.000+07:00," Rp50,000 ",122.28,-,Chave (2005),media/MD116.jpg,media/1633151446224.jpg,media/1633151458185.jpg,media/1633151480969.jpg,adopsipohonriau/116
117,MD0125,Palaquium spp.,Balem,Pohon Muda,icon/young_tree.svg,-,33,27,Hutan Desa Muara Dua,gambut,-,1.0399597,101.9755881,31.34368284,0.05,-,-,-,Sutarno,2021-10-02 12:02:00.000+07:00," Rp50,000 ",2154.76,-,Chave (2005),media/MD117.jpg,media/1633144810240.jpg,media/1633144843252.jpg,media/1633144860957.jpg,adopsipohonriau/117
118,MD0131,Palaquium spp.,Balem,Pohon Muda,icon/young_tree.svg,-,27,25,Hutan Desa Muara Dua,gambut,-,1.0400363,101.975657,37.31156923,0.05,-,-,-,Sutarno,2021-10-02 12:15:00.000+07:00," Rp50,000 ",1351.02,-,Chave (2005),media/MD118.jpg,media/1633145778680.jpg,media/1633145699825.jpg,media/1633145798800.jpg,adopsipohonriau/118
119,MD0132,Nephelium lappaceum,Rambutan,Pohon Muda,icon/young_tree.svg,Least Concern,12,15,Hutan Desa Muara Dua,gambut,-,1.040015,101.9758078,37.62507044,0.05,-,-,-,Sutarno,2021-10-02 12:18:00.000+07:00," Rp50,000 ",205.85,-,Chave (2005),media/MD119.jpg,media/1633146491892.jpg,media/1633146520107.jpg,media/1633146540703.jpg,adopsipohonriau/119
120,MD0133,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,23,20,Hutan Desa Muara Dua,gambut,-,1.0399912,101.9757479,36.9449409,0.05,-,-,-,Sutarno,2021-10-02 12:23:00.000+07:00," Rp50,000 ",794.6,-,Chave (2005),media/MD120.jpg,media/1633146857619.jpg,media/1633146878372.jpg,media/1633146893258.jpg,adopsipohonriau/120
121,MD0137,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,14,10,Hutan Desa Muara Dua,gambut,-,1.0401021,101.9756875,28.58402166,0.05,-,-,-,Sutarno,2021-10-02 12:27:00.000+07:00," Rp50,000 ",154.86,-,Chave (2005),media/MD121.jpg,media/1633147064454.jpg,media/1633147085348.jpg,media/1633147099935.jpg,adopsipohonriau/121
122,MD0139,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,18,10,Hutan Desa Muara Dua,gambut,-,1.0401192,101.9756989,32.13828135,0.05,-,-,-,Eko Junianto,2021-10-02 12:35:00.000+07:00," Rp50,000 ",250.35,-,Chave (2005),media/MD122.jpg,media/1633147313361.jpg,media/1633147328816.jpg,media/1633147342997.jpg,adopsipohonriau/122
123,MD0134,Syzygium sp.,Kelat,Pohon Muda,icon/young_tree.svg,-,14,10,Hutan Desa Muara Dua,gambut,-,1.0399534,101.9756762,14.9357151,0.05,-,-,-,Eko Junianto,2021-10-02 12:38:00.000+07:00," Rp50,000 ",180.72,-,Chave (2005),media/MD123.jpg,media/1633149912682.jpg,media/1633149925245.jpg,media/1633149967845.jpg,adopsipohonriau/123
124,MD0135,Palaquium spp.,Balam,Pohon Tua,icon/mature_tree.svg,-,40,32,Hutan Desa Muara Dua,gambut,-,1.0401512,101.9757096,5.430785743,0.05,-,-,-,Eko Junianto,2021-10-02 12:41:00.000+07:00," Rp200,000 ",3702.52,-,Chave (2005),media/MD124.jpg,media/1633150114920.jpg,media/1633150135979.jpg,media/1633150147622.jpg,adopsipohonriau/124
125,MD0136,Eugenia sp.,Jambu Jambu,Pohon Muda,icon/young_tree.svg,-,11,10,Hutan Desa Muara Dua,gambut,-,1.040141,101.9756613,28.40401656,0.05,-,-,-,Eko Junianto,2021-10-02 12:46:00.000+07:00," Rp50,000 ",114.36,-,Chave (2005),media/MD125.jpg,media/1633150393201.jpg,media/1633150408741.jpg,media/1633150423615.jpg,adopsipohonriau/125
126,MD0140,Macaranga hypoleuca,Mahang,Pohon Muda,icon/young_tree.svg,-,11,18,Hutan Desa Muara Dua,gambut,-,1.0401592,101.9754846,47.08184809,0.05,-,-,-,Eko Junianto,2021-10-02 13:09:00.000+07:00," Rp50,000 ",82.53,-,Chave (2005),media/MD126.jpg,media/1633150865317.jpg,media/1633150930486.jpg,media/1633150939021.jpg,adopsipohonriau/126
127,MD0141,Macaranga hypoleuca,Mahang,Pohon Muda,icon/young_tree.svg,-,9,10,Hutan Desa Muara Dua,gambut,-,1.0400529,101.9755886,47.73235712,0.05,-,-,-,Roni Kurnawan,2021-10-02 13:12:00.000+07:00," Rp50,000 ",31.43,-,Chave (2005),media/MD127.jpg,media/1633151677986.jpg,media/1633151692506.jpg,media/1633151706293.jpg,adopsipohonriau/127
128,MD0207,Nephelium lappaceum,Rambutan,Pohon Muda,icon/young_tree.svg,Least Concern,24,20,Hutan Desa Muara Dua,gambut,-,1.0400413,101.975627,57.11428971,0.05,-,-,-,Roni Kurniawan,2021-10-02 13:17:00.000+07:00," Rp50,000 ",1054.65,-,Chave (2005),media/MD128.jpg,media/1633151886824.jpg,media/1633151912115.jpg,media/1633151923178.jpg,adopsipohonriau/128
129,MD0208,Polyalthia lateriflora,Pisang Pisang,Pohon Muda,icon/young_tree.svg,-,18,12,Hutan Desa Muara Dua,gambut,-,1.0401358,101.9760029,51.395618,0.05,-,-,-,Roni Kurniawan,2021-10-02 13:21:00.000+07:00," Rp50,000 ",278.02,-,Chave (2005),media/MD129.jpg,media/1633152136622.jpg,media/1633152156865.jpg,media/1633152170414.jpg,adopsipohonriau/129
131,MD0210,Nephelium lappaceum,Rambutan,Pohon Muda,icon/young_tree.svg,Least Concern,21,10,Hutan Desa Muara Dua,gambut,-,1.0401754,101.9759622,36.55869217,0.05,-,-,-,Roni Kurniawan,2021-10-02 13:27:00.000+07:00," Rp50,000 ",413.14,-,Chave (2005),media/MD131.jpg,media/1633152428828.jpg,media/1633152442228.jpg,media/1633152460247.jpg,adopsipohonriau/131
132,MD0211,Nephelium lappaceum,Rambutan,Pohon Muda,icon/young_tree.svg,Least Concern,16,12,Hutan Desa Muara Dua,gambut,-,1.040167,101.9760245,45.58759406,0.05,-,-,-,Roni Kurniawan,2021-10-02 13:31:00.000+07:00," Rp50,000 ",290.3,-,Chave (2005),media/MD132.jpg,media/1633152740797.jpg,media/1633152755224.jpg,media/1633152878623.jpg,adopsipohonriau/132
133,MD0212,Nephelium lappaceum,Rambutan,Pohon Muda,icon/young_tree.svg,Least Concern,15,25,Hutan Desa Muara Dua,gambut,-,1.0401133,101.9760167,45.58759406,0.05,-,-,-,Roni Kurniawan,2021-10-02 13:34:00.000+07:00," Rp50,000 ",523.9,-,Chave (2005),media/MD133.jpg,media/1633153063292.jpg,media/1633153083476.jpg,media/1633153099834.jpg,adopsipohonriau/133
134,MD0213,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,19,15,Hutan Desa Muara Dua,gambut,-,1.0401156,101.9757452,7.760712138,0.05,-,-,-,Roni Kurniawan,2021-10-02 13:37:00.000+07:00," Rp50,000 ",417.54,-,Chave (2005),media/MD134.jpg,media/1633153256225.jpg,media/1633153283735.jpg,media/1633153292550.jpg,adopsipohonriau/134
135,MD0214,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,16,15,Hutan Desa Muara Dua,gambut,-,1.040115,101.9757667,7.760712138,0.05,-,-,-,Roni Kurniawan,2021-10-02 13:40:00.000+07:00," Rp50,000 ",298.54,-,Chave (2005),media/MD135.jpg,media/1633153499958.jpg,media/1633153581628.jpg,media/1633153592091.jpg,adopsipohonriau/135
136,MD0215,Polyalthia lateriflora,Pisang Pisang,Pohon Muda,icon/young_tree.svg,-,31,23,Hutan Desa Muara Dua,gambut,-,1.0400982,101.9759984,15.55650234,0.05,-,-,-,Roni Kurniawan,2021-10-02 13:43:00.000+07:00," Rp50,000 ",1515.98,-,Chave (2005),media/MD136.jpg,media/1633154931700.jpg,media/1633154960692.jpg,media/1633154971782.jpg,adopsipohonriau/136
137,MD0216,Nephelium lappaceum,Rambutan ,Pohon Muda,icon/young_tree.svg,Least Concern,27,25,Hutan Desa Muara Dua,gambut,-,1.0400675,101.9759116,11.95393244,0.05,-,-,-,Roni Kurniawan,2021-10-02 13:46:00.000+07:00," Rp50,000 ",1650.21,-,Chave (2005),media/MD137.jpg,media/1633155119566.jpg,media/1633155131121.jpg,media/1633155140424.jpg,adopsipohonriau/137
138,MD0217,Durio sp.,Durian,Pohon Tua,icon/mature_tree.svg,-,53,35,Hutan Desa Muara Dua,gambut,-,1.0401838,101.9759835,9.033247453,0.05,-,-,-,Roni Kurniawan,2021-10-02 13:49:00.000+07:00," Rp200,000 ",7271.15,-,Chave (2005),media/MD138.jpg,media/1633155396807.jpg,media/1633155447186.jpg,media/1633155456236.jpg,adopsipohonriau/138
139,MD0218,Shorea conica,Meranti Kuyit,Pohon Muda,icon/young_tree.svg,-,25,23,Hutan Desa Muara Dua,gambut,-,1.0401517,101.9759817,9.033247453,0.05,-,-,-,Roni Kurniawan,2021-10-02 13:52:00.000+07:00," Rp50,000 ",1082.75,-,Chave (2005),media/MD139.jpg,media/1633155646131.jpg,media/1633155657427.jpg,media/1633155668267.jpg,adopsipohonriau/139
141,MD0220,Nephelium lappaceum,Rambutan,Pohon Muda,icon/young_tree.svg,Least Concern,27,10,Hutan Desa Muara Dua,gambut,-,1.0401052,101.9760485,24.83203745,0.05,-,-,-,Roni Kurniawan,2021-10-02 13:58:00.000+07:00," Rp50,000 ",674.76,-,Chave (2005),media/MD141.jpg,media/1633155869365.jpg,media/1633155882137.jpg,media/1633155890704.jpg,adopsipohonriau/141
142,MD0221,Shorea sp.,Meranti,Pohon Muda,icon/young_tree.svg,-,14,11,Hutan Desa Muara Dua,gambut,-,1.0401144,101.9760883,21.58732842,0.05,-,-,-,Roni Kurniawan,2021-10-02 14:00:00.000+07:00," Rp50,000 ",169.96,-,Chave (2005),media/MD142.jpg,media/1633156032217.jpg,media/1633156043486.jpg,media/1633156052569.jpg,adopsipohonriau/142
143,MD0223,Syzygium sp.,Kelat,Pohon Muda,icon/young_tree.svg,-,24,20,Hutan Desa Muara Dua,gambut,-,1.0399859,101.97609,-10.76181471,0.05,-,-,-,Roni Kurniawan,2021-10-03 09:26:00.000+07:00," Rp50,000 ",1018.01,-,Chave (2005),media/MD143.jpg,media/1633156217133.jpg,media/1633156233922.jpg,media/1633156245011.jpg,adopsipohonriau/143
144,MD0224,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,28,25,Hutan Desa Muara Dua,gambut,-,1.0399635,101.9761353,-9.038505546,0.05,-,-,-,Sutarno,2021-10-03 09:34:00.000+07:00," Rp50,000 ",1450.41,-,Chave (2005),media/MD144.jpg,media/1633156410955.jpg,media/1633156423445.jpg,media/1633156435437.jpg,adopsipohonriau/144
145,MD0226,Palaquium spp.,Balam,Pohon Muda,icon/young_tree.svg,-,16,20,Hutan Desa Muara Dua,gambut,-,1.0400137,101.9760052,17.66547909,0.05,-,-,-,Sutarno,2021-10-03 09:39:00.000+07:00," Rp50,000 ",391.29,-,Chave (2005),media/MD145.jpg,media/1633156586557.jpg,media/1633156598727.jpg,media/1633156608835.jpg,adopsipohonriau/145
